DATA_VOLUME_WEEKDAYS,social_networks_and_messengers_count,DATA_VOLUME_WEEKENDS,CALCULATION_METHOD_ID,video_content_and_streaming_count,cloud_services_and_email_count,phone_value,device_type_rus_smartphone,ecommerce_score,device_type_rus_phone,online_services_and_digital_stores_count,lifetime,how_long_same_model,AVG_ARPU,SCORING,maps_and_transport_count,calls_count_in_weekdays,calls_count_in_weekends,dating_and_social_platforms_count,calls_count_out_weekdays,target
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,128.2,22.0,111.68140833,2,0.0,7.74,0.63,0.0,5.57,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,147.73333333,25.0,42.450166667,0,0.0,1.13,1.38,0.0,1.22,4
4.008,10.450000000000001,7.582999999999997,0,4.19,32.87,3.0,True,1,False,0.0,170.26666667,18.0,57.470833333,2,0.0,14.26,9.0,0.0,25.57,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,140.23333333,23.0,10.479241667,2,0.0,0.91,0.63,0.0,0.22,6
5.483,13.58,22.38300000000001,0,13.74,49.42,3.0,True,1,False,0.0,63.766666667,25.0,33.999783333,2,0.0,7.57,1.0,0.0,10.3,5
43.31100000000001,208.41000000000003,18.586,1,15.55,191.33,3.0,True,1,False,0.0,136.63333333,7.0,93.128475,3,0.0,2.52,1.5,0.0,3.35,4
102.935,305.90999999999997,265.7,0,51.55,636.3199999999999,3.0,True,1,False,1.07,65.266666667,25.0,65.623158333,3,0.0,13.0,11.25,0.0,16.78,4
83.544,423.75000000000006,11.232,0,1.42,15.55,1.0,True,0,False,65.45,181.43333333,6.0,159.82786667,4,5.77,18.57,9.0,0.0,23.0,4
191.506,179.04,146.967,1,6.29,191.07,1.0,True,1,False,326.38,163.7,8.0,198.54405833,4,91.52,3.39,1.25,6.03,3.43,3
0.363,2.48,0.953,0,2.23,9.32,3.0,True,0,False,0.0,92.633333333,19.0,64.999741667,2,0.0,6.83,8.5,0.0,9.39,3
10.515,19.48,3.221,0,0.77,40.58,3.0,True,0,False,0.0,69.333333333,9.0,45.249916667,1,0.0,3.09,1.5,0.0,4.17,5
149.447,187.93,89.27799999999998,1,6.52,55.39,2.0,True,1,False,67.52,177.76666667,1.0,118.59765833,4,12.26,7.0,1.0,0.0,7.43,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,55.5,25.0,43.372716667,0,0.0,4.83,4.0,0.0,2.65,5
297.99,797.0299999999999,293.856,0,13.74,484.51,3.0,True,1,False,2.55,147.93333333,1.0,122.664925,4,0.0,9.22,5.75,0.0,10.0,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,52.4,25.0,30.421666667,2,0.0,2.43,0.75,0.0,2.09,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,173.4,25.0,57.158341667,2,0.0,5.04,0.25,0.0,6.43,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,46.133333333,3.0,14.972083333,2,0.0,0.57,0.13,0.0,0.61,5
1.3219999999999998,5.13,1.344,0,0.0,7.42,3.0,True,1,False,0.0,214.86666667,25.0,47.249766667,3,0.0,4.91,2.25,0.0,4.43,5
2.237,28.39,1.3530000000000002,1,3.52,18.55,3.0,True,0,False,0.0,127.23333333,4.0,49.020216667,1,0.0,3.39,3.63,0.0,3.13,4
14.764,6.07,0.149,1,8.84,51.0,3.0,True,0,False,0.0,121.43333333,8.0,29.968441667,2,0.0,2.48,1.5,0.0,2.52,5
149.539,277.20000000000005,148.751,0,14.74,55.94,1.0,True,1,False,59.94,115.0,4.0,111.73134167,4,13.35,7.0,4.88,0.0,10.57,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,188.2,1.0,41.491175,0,0.0,3.91,2.88,0.0,11.78,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,77.1,15.0,20.795716667,1,0.0,0.0,0.0,0.0,0.0,4
0.002,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,48.5,15.0,8.4966916667,0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,144.93333333,9.0,56.350133333,3,0.0,11.3,5.38,0.0,12.09,4
1.112,4.84,1.24,0,1.32,9.17,3.0,True,1,False,0.0,158.33333333,16.0,36.041408333,3,0.0,9.57,1.63,0.0,8.91,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,36.966666667,4.0,102.92629167,2,0.0,4.0,3.0,0.0,4.3,5
667.388,74.77999999999999,441.05,0,265.19,495.71,3.0,True,1,False,0.0,158.4,13.0,84.279333333,3,0.0,2.65,1.88,0.0,4.0,3
23.411,11.44,1.287,0,1.87,19.65,2.0,True,1,False,12.74,154.56666667,6.0,67.27095,3,0.45,5.48,4.13,0.0,6.22,3
11.839,10.84,0.0,1,18.68,44.36,3.0,True,0,False,0.0,94.833333333,6.0,49.237983333,3,0.0,6.96,5.63,0.0,6.83,6
38.088,67.51999999999998,71.797,1,3.03,85.71000000000001,2.0,True,0,False,34.96,4.5,3.0,259.54516,4,9.93,2.13,2.75,0.0,2.65,3
29.365,82.41,25.526,0,1.68,69.22,2.0,True,1,False,18.68,171.66666667,19.0,57.041675,3,8.42,7.17,2.25,0.0,3.7,3
41.082,92.81,49.642,0,18.74,120.45,3.0,True,1,False,0.0,47.133333333,3.0,66.707316667,3,0.0,4.26,3.38,0.0,3.26,4
19.905,144.33000000000004,166.516,1,15.65,143.09,3.0,True,1,False,0.0,121.5,18.0,46.701383333,3,0.0,4.78,2.25,0.0,5.0,3
120.027,168.19000000000003,115.61,0,0.65,34.39,2.0,True,0,False,26.94,69.166666667,15.0,13.999975,3,8.45,2.17,1.75,0.0,4.09,3
26.344,69.83,64.041,1,8.68,68.45,2.0,True,0,False,14.61,127.23333333,15.0,42.732058333000005,4,2.45,12.26,8.0,0.0,11.78,4
13.822,107.35,10.837,0,0.58,33.45,3.0,True,0,False,0.0,168.33333333,23.0,94.921341667,3,0.0,2.78,2.5,0.0,0.78,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,21.533333333,21.0,17.91655,0,0.0,0.96,1.5,0.0,0.35,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,110.23333333,3.0,61.617891667,2,0.0,11.87,4.38,0.0,18.48,3
5.057,29.199999999999996,5.9620000000000015,0,17.58,73.23,3.0,True,0,False,0.0,141.9,14.0,20.666158333,2,0.0,19.78,9.88,3.65,16.78,3
2.484,12.29,17.825,1,0.0,106.71,3.0,True,0,False,0.0,105.06666667,1.0,140.2322,3,0.0,7.74,9.0,0.0,7.26,3
33.217,14.119999999999997,65.05199999999999,1,0.58,26.19,2.0,True,1,False,10.23,172.0,15.0,165.04546667,4,5.68,10.52,7.13,0.0,8.17,5
310.778,629.1199999999998,369.712,1,12.13,746.8,2.0,True,1,False,224.52,104.03333333,11.0,125.479175,4,54.39,2.83,1.5,0.0,6.13,3
16.584,51.24999999999999,222.4,0,28.1,97.87,3.0,True,0,False,0.0,17.266666667,15.0,18.313341667,1,0.0,2.26,1.63,0.0,3.57,2
16.155,157.57999999999998,20.421,0,0.06,5.65,2.0,True,0,False,36.84,139.13333333,15.0,65.035533333,3,1.42,27.04,8.38,0.0,23.61,3
0.008,0.0,0.0,1,0.0,0.29000000000000004,3.0,True,0,False,0.0,142.0,25.0,106.86215,3,0.0,0.43,0.75,0.0,0.65,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,220.66666667,25.0,46.842891667,3,0.0,1.52,0.38,0.0,1.17,6
6.1560000000000015,46.220000000000006,6.452999999999999,0,24.06,16.65,3.0,True,0,False,0.0,142.06666667,3.0,29.521425,1,0.0,3.39,1.75,0.0,9.26,3
4.149,17.39,1.605,1,11.45,105.55,3.0,True,0,False,0.0,43.533333333,25.0,73.4967,3,0.0,6.43,2.88,0.0,3.26,3
11.901,131.67,7.332000000000002,0,7.32,69.65,3.0,True,1,False,0.55,142.76666667,25.0,67.499675,3,0.0,3.09,3.38,0.0,2.35,5
111.17,130.62,21.923,0,63.74,153.83,3.0,True,0,False,0.26,16.666666667,10.0,97.862025,2,0.0,4.09,2.38,0.0,3.83,3
83.329,13.51,16.515,0,10.9,203.06,3.0,True,1,False,0.0,85.8,2.0,48.0068,1,0.0,3.52,1.88,0.0,1.04,5
1.742,9.350000000000001,0.563,1,3.9,20.23,3.0,True,0,False,0.0,171.83333333,13.0,52.595325,1,0.0,2.78,1.88,0.0,3.09,5
112.827,80.83,174.98,1,17.06,406.48,1.0,True,1,False,0.0,163.46666667,3.0,110.38353333,4,0.0,2.78,3.13,0.0,3.17,4
11.132,43.28000000000001,10.503,1,1.32,55.739999999999995,2.0,True,0,False,34.52,177.33333333,25.0,163.338975,4,13.39,2.39,2.0,0.0,1.78,5
26.83,140.18999999999997,9.344,1,9.58,29.81,3.0,True,0,False,0.0,80.93333333300001,5.0,22.549016667,1,0.0,2.57,1.75,0.0,1.87,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,60.7,23.0,29.640691667,1,0.0,2.52,1.75,0.0,2.74,6
438.584,269.0299999999999,279.754,1,35.0,63.23,1.0,True,1,False,128.29,176.3,5.0,475.83536667,4,32.1,27.91,15.13,0.0,30.78,3
7.785,18.330000000000002,3.137,0,24.06,45.81,3.0,True,0,False,0.0,178.53333333,25.0,73.249758333,2,0.0,4.57,3.75,0.0,1.65,5
15.99,142.03,16.221,1,0.1,101.16,3.0,True,1,False,0.0,135.03333333,22.0,156.96131667,3,0.0,7.52,4.38,0.0,9.3,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,71.43333333300001,5.0,42.031125,0,0.0,4.04,3.75,0.0,2.74,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,75.1,9.0,48.607316667,0,0.0,4.7,1.38,0.0,4.13,5
8.315,64.62,15.774,0,3.32,77.35000000000001,3.0,True,1,False,0.03,49.766666667,12.0,70.416216667,2,0.68,1.43,0.25,0.0,1.09,4
308.704,1072.24,227.603,0,55.45,1155.1299999999999,3.0,True,1,False,0.41,75.666666667,10.0,98.557925,2,0.0,9.3,7.5,0.0,9.04,2
0.355,4.61,0.7759999999999999,0,0.0,0.03,3.0,True,0,False,0.0,61.433333333,24.0,66.369666667,2,0.0,2.04,0.0,0.0,2.22,3
16.134,17.740000000000002,1.239,0,0.0,0.13,2.0,True,1,False,2.84,182.83333333,19.0,115.6324,4,0.58,1.0,1.38,0.0,0.57,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,61.333333333,16.0,51.078408333,0,0.0,27.65,27.75,0.0,0.0,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,77.133333333,25.0,58.707125,1,0.0,7.74,5.88,0.0,9.57,6
24.261,35.71000000000001,23.32800000000001,0,1.26,64.03,2.0,True,1,False,23.84,176.76666667,23.0,207.54319167,4,15.42,16.52,5.13,0.0,20.48,3
2.332,40.510000000000005,11.049,1,6.58,35.71,3.0,True,0,False,0.0,84.366666667,25.0,1.3798166666999998,1,0.0,9.52,5.88,0.0,6.57,4
99.393,80.77,98.105,1,31.61,241.25,3.0,True,1,False,0.03,154.9,25.0,116.5322,3,0.0,8.0,5.63,0.0,6.39,3
130.599,629.2999999999998,68.458,0,115.0,195.2,3.0,True,0,False,0.0,39.566666667,6.0,134.32340833,2,0.0,7.0,6.38,40.13,7.39,2
7.568,180.16,6.8420000000000005,0,50.32,136.1,3.0,True,1,False,0.0,88.366666667,12.0,47.332875,1,0.0,13.57,7.75,0.0,9.04,3
35.058,83.61,44.81,0,21.87,90.19000000000001,3.0,True,0,False,0.52,124.0,16.0,62.207591667,2,0.0,21.35,3.88,0.0,9.26,3
28.778,33.46,10.903,0,49.71,162.87,3.0,True,0,False,0.1,100.73333333,25.0,79.2903,3,0.0,3.91,2.63,0.0,3.83,5
151.477,123.22,213.387,1,59.68,562.93,2.0,True,1,False,19.360000000000003,122.8,1.0,130.03276667,4,0.0,7.65,2.88,0.0,7.26,4
550.2130000000002,53.35,634.151,0,537.42,261.62,3.0,True,0,False,0.87,25.8,1.0,92.631141667,3,0.0,8.26,5.88,0.0,7.04,1
3.2110000000000003,2.0,0.0,0,6.32,12.450000000000001,3.0,True,0,False,0.0,59.833333333,9.0,21.157366667,1,0.0,0.04,0.38,0.0,0.61,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,45.533333333,3.0,3.4559666667,1,0.0,0.13,0.38,0.0,0.0,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,76.466666667,3.0,19.065591667,0,0.0,0.35,0.63,0.0,0.87,6
26.83,68.66999999999999,72.615,0,4.19,31.55,2.0,True,0,False,33.61,129.8,8.0,79.516408333,3,5.0,10.26,5.0,0.0,18.04,4
29.082,44.31000000000001,31.45,0,29.77,140.26,3.0,True,0,False,0.0,142.2,25.0,62.977216667,3,0.0,9.83,4.25,0.0,8.83,3
72.796,1280.13,70.171,0,53.29,533.7099999999999,3.0,True,1,False,0.06,154.1,24.0,70.968516667,3,0.1,22.09,6.75,0.0,20.87,3
357.63199999999995,378.6500000000001,222.21400000000003,0,7.74,122.36,3.0,True,1,False,73.32,13.733333333,13.0,57.78825,2,34.03,1.17,0.88,0.0,1.65,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,True,0.0,193.63333333,25.0,41.993525,2,0.0,4.0,1.88,0.0,3.96,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,136.33333333,25.0,36.494933333,0,0.0,1.26,1.0,0.0,0.78,5
23.054,57.13,4.743,0,5.71,98.54,3.0,True,0,False,0.0,61.533333333,2.0,114.025475,3,0.0,3.22,3.75,0.0,2.61,4
0.0,0.16,0.042,0,0.0,0.42,3.0,True,0,False,0.0,12.0,12.0,61.707108333,2,0.0,0.91,1.38,0.0,1.43,6
5.164,35.989999999999995,3.3310000000000004,1,4.06,72.65,3.0,True,0,False,0.68,171.2,25.0,122.61868333,3,0.0,5.3,0.38,0.0,7.87,5
23.04,71.71000000000001,5.643,0,23.97,106.84,3.0,True,1,False,0.0,171.63333333,19.0,50.811358333,1,0.0,2.17,1.63,0.0,5.91,3
0.0,0.77,0.118,0,0.0,1.26,3.0,True,1,False,0.03,169.1,19.0,61.443616667,3,0.0,6.26,2.5,0.0,2.17,5
6.2360000000000015,8.87,2.5580000000000003,0,8.0,22.58,4.0,False,1,False,0.0,91.4,11.0,55.227566667,0,0.0,4.35,2.0,0.0,4.96,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,False,0.0,46.766666667,25.0,45.143808333,0,0.0,19.39,10.75,0.0,35.26,1
316.442,2581.6300000000006,260.289,0,255.06,757.0699999999999,3.0,True,0,False,0.06,26.166666667,20.0,81.461491667,3,0.19,11.09,12.75,0.0,13.17,2
193.479,50.06,34.755,0,94.48,32.87,2.0,True,0,False,82.1,64.966666667,4.0,112.42413333,2,16.32,2.17,1.0,0.0,2.87,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,157.36666667,21.0,41.473066667,2,0.0,2.17,0.75,0.0,0.17,4
0.059,2.04,0.0,0,0.0,6.930000000000001,3.0,True,1,False,0.0,29.0,4.0,48.801741667,1,0.0,2.13,0.5,0.0,3.61,5
174.21900000000005,351.28999999999996,126.86,1,148.87,394.42,3.0,True,1,False,0.0,217.26666667,11.0,182.22315,4,0.0,7.78,2.75,0.0,8.74,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,135.06666667,23.0,47.789083333,3,0.0,5.48,4.88,0.0,2.57,6
100.95,94.05999999999999,85.315,0,41.06,313.58,3.0,True,1,False,0.03,149.26666667,17.0,35.747416667,3,0.0,3.04,3.5,0.0,4.3,3
443.784,1329.23,404.09,0,36.48,304.16,3.0,True,0,False,0.0,53.966666667,2.0,155.73886667,2,0.0,2.35,2.75,0.0,2.65,2
0.563,13.57,0.436,0,3.32,16.84,3.0,True,0,False,0.0,113.26666667,4.0,1.7498833333,1,0.0,0.22,0.25,0.0,0.35,5
8.176,4.26,0.0,1,6.42,21.84,3.0,True,0,False,0.0,141.9,14.0,61.80485,2,0.0,4.17,2.5,0.0,2.83,4
21.278,37.51,3.4960000000000004,0,10.19,68.68,3.0,True,1,False,0.03,12.266666667,11.0,23.374791667,1,0.0,4.78,0.63,0.0,7.91,5
496.55300000000005,135.45000000000002,56.94,0,7.81,159.32,2.0,True,1,False,53.42,61.833333333,8.0,120.49806667,4,8.29,10.52,4.13,0.0,11.78,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,207.26666667,25.0,91.466758333,3,0.0,1.57,0.75,0.0,1.13,5
54.42,237.10999999999999,94.879,0,1.77,29.520000000000003,2.0,True,1,False,30.77,185.36666667,12.0,40.458333333,3,15.74,11.87,7.13,0.0,6.96,5
0.467,2.9099999999999997,0.0,0,0.0,8.93,3.0,True,0,False,0.0,49.066666667,1.0,0.9333333333,1,0.0,0.13,0.0,0.0,0.22,3
60.073,204.47999999999996,120.043,1,40.45,263.9,3.0,True,1,False,0.0,144.5,19.0,60.340516667,3,0.0,8.04,2.38,0.0,8.26,4
24.734,35.64999999999999,32.434,1,6.04,24.459999999999997,2.0,True,0,False,16.71,156.5,9.0,230.52481667,4,3.29,6.52,7.0,0.0,5.43,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,31.0,18.0,8.3952,1,0.0,0.09,0.38,0.0,0.0,2
90.731,9.55,91.583,1,94.19,146.48000000000002,3.0,True,1,False,0.0,198.23333333,2.0,30.388691667,2,0.0,2.52,2.0,0.0,1.87,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,113.26666667,25.0,71.642916667,4,0.0,0.61,0.38,0.0,0.7,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,155.4,21.0,55.249683333,0,0.0,2.48,1.75,0.0,2.87,4
192.308,2.42,1.859,1,18.16,112.19,3.0,True,0,False,0.0,166.93333333,19.0,117.274925,3,0.0,3.7,2.25,0.0,1.96,6
932.46,800.69,256.516,0,440.58,695.13,3.0,True,1,False,0.0,12.766666667,12.0,91.666491667,2,0.0,1.57,1.0,0.0,0.78,1
2.758,3.55,0.0,1,0.45,18.119999999999997,3.0,True,1,False,0.0,132.03333333,8.0,77.5454,2,0.0,25.13,18.13,0.0,30.3,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,167.73333333,25.0,111.35189167,3,0.0,4.78,3.25,0.0,4.52,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,15.533333333,15.0,170.72023333,1,0.0,3.7,1.75,0.0,0.0,3
3.806,4.220000000000001,0.048,1,1.65,10.13,3.0,True,1,False,0.0,148.7,25.0,63.36595,3,0.0,2.96,3.13,0.0,2.61,4
4.867,82.07000000000001,3.845,1,0.0,8.190000000000001,3.0,True,0,False,0.03,199.23333333,17.0,49.125191667,4,0.0,6.04,1.88,0.0,8.26,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,103.36666667,18.0,46.547533333,0,0.0,2.17,0.38,0.0,3.39,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,70.866666667,11.0,83.802625,2,0.0,7.57,6.25,0.0,8.26,5
8.532,23.77,17.754,1,1.61,115.81,3.0,True,1,False,0.0,12.5,12.0,293.9762,2,0.0,11.52,0.38,0.0,7.78,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,53.1,24.0,58.631708333,4,0.0,3.7,0.5,0.0,4.96,5
15.961,74.87,7.227,1,11.87,178.54999999999998,3.0,True,1,False,0.0,165.5,1.0,84.290725,3,0.0,4.52,3.5,0.0,6.48,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,171.1,25.0,2.08315,0,0.0,0.26,0.38,0.0,0.04,6
18.707,251.52,47.125,1,27.03,273.58,3.0,True,1,False,0.65,180.0,22.0,155.17996667,4,0.0,7.17,4.75,0.0,6.61,5
31.343000000000004,72.88000000000001,50.408,1,0.9,175.42,2.0,True,1,False,35.36,143.93333333,25.0,54.1935,4,6.35,4.65,1.25,0.0,1.83,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,151.23333333,25.0,2.4165166667,1,0.0,2.65,1.13,0.0,0.52,3
31.206,288.1,27.519,1,4.0,339.09,3.0,True,1,False,0.0,142.93333333,8.0,54.901925,3,0.0,29.7,7.88,0.0,15.3,5
95.379,183.08999999999997,15.648,1,13.26,61.07,3.0,True,0,False,0.0,75.633333333,19.0,45.757425,1,0.0,6.04,3.88,0.0,4.74,5
517.188,661.5799999999999,309.675,0,30.32,394.45,3.0,True,1,False,0.03,45.5,11.0,143.97724167,3,0.0,6.91,8.0,0.0,14.17,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,225.36666667,21.0,32.790533333,2,0.0,1.35,0.5,0.0,2.39,6
49.447,108.67,63.22,0,35.19,63.29,3.0,True,1,False,0.0,97.766666667,12.0,70.957283333,2,0.0,3.13,1.13,0.0,2.61,3
52.487,70.86999999999999,0.0,0,2.68,29.55,3.0,True,0,False,0.0,170.26666667,7.0,56.015166667,3,0.0,6.35,3.0,0.0,8.09,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,155.0,19.0,40.814991667,1,0.0,0.04,0.0,0.0,0.22,4
20.895,54.94,1.127,0,45.32,94.84,3.0,True,1,False,0.39,73.2,21.0,81.632191667,2,0.0,3.48,2.25,0.0,6.35,1
101.749,143.56,129.851,0,31.93,477.9,3.0,True,1,False,0.0,6.5,6.0,105.53998571,3,0.0,2.22,3.0,0.0,1.22,3
349.251,606.87,436.087,0,38.29,385.84000000000003,3.0,True,1,False,1.8399999999999999,50.7,3.0,106.70190833,3,0.0,7.83,4.75,0.0,9.83,3
36.29,285.68,59.566,0,9.35,166.55,2.0,True,0,False,1.26,131.16666667,9.0,116.02433333,4,1.03,0.96,0.38,0.0,1.17,5
5.854,35.93,1.575,0,5.61,42.669999999999995,3.0,True,1,False,0.0,32.533333333,25.0,74.708158333,2,0.0,10.74,6.38,0.0,9.48,5
74.758,12.97,131.373,0,35.74,55.940000000000005,3.0,True,1,False,0.03,146.66666667,25.0,32.854,1,0.0,1.7,1.88,0.0,0.35,3
3.236,63.550000000000004,8.184,1,2.16,31.03,3.0,True,0,False,0.0,174.36666667,23.0,72.227108333,2,0.0,1.91,0.5,0.0,1.65,4
148.791,175.67,273.665,1,147.52,753.65,3.0,True,1,False,0.0,154.1,1.0,88.69306666700001,2,0.0,9.57,11.88,0.0,12.0,5
152.474,112.87,99.245,1,42.74,454.54,3.0,True,1,False,0.03,161.2,15.0,194.12821667,3,0.0,4.43,0.75,0.0,3.39,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,132.63333333,21.0,97.919258333,4,0.0,3.83,2.13,0.0,4.65,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,104.63333333,25.0,63.675733333,2,0.0,0.91,0.38,0.0,1.87,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,75.0,25.0,29.890258333,1,0.0,2.22,2.25,0.0,2.0,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,29.266666667,25.0,1.6644416667,2,0.0,0.17,0.0,0.0,0.0,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,52.833333333,3.0,64.920783333,2,0.0,3.09,0.0,0.0,5.65,2
2.1590000000000003,0.84,0.0,0,0.03,9.78,3.0,True,1,False,0.0,163.76666667,9.0,42.5823,3,0.0,1.52,2.13,0.0,3.74,4
148.632,201.62999999999997,113.128,0,4.52,130.71,1.0,True,1,False,42.52,119.0,6.0,87.790275,4,33.49,2.65,2.63,0.0,1.35,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,163.7,25.0,51.719216667,0,0.0,2.52,2.88,0.0,4.65,6
1.925,18.509999999999998,0.305,0,0.1,27.58,3.0,True,0,False,0.0,160.16666667,25.0,31.742466667,1,0.0,5.61,2.75,0.0,5.39,4
3.1630000000000003,13.48,56.798,0,2.71,20.58,3.0,True,0,False,0.1,98.9,25.0,19.124891667,1,0.0,0.87,0.38,0.0,0.22,2
13.253,50.2,20.774,1,7.97,133.77,3.0,True,1,False,0.0,129.86666667,25.0,51.695016667,3,0.0,0.83,0.88,0.0,0.57,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,85.033333333,25.0,24.495291667,0,0.0,1.26,0.25,0.0,2.04,6
100.339,167.64999999999998,124.217,1,19.71,111.13000000000001,1.0,True,0,False,42.23,171.3,9.0,194.40930833,4,25.87,12.35,5.5,0.0,21.96,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,87.166666667,2.0,24.803925,1,0.0,2.04,2.13,0.0,2.17,3
124.965,518.71,42.01600000000001,1,46.52,152.42,3.0,True,1,False,1.48,142.66666667,12.0,136.862825,4,0.0,7.48,5.13,0.0,5.17,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,96.566666667,25.0,47.38575833300001,2,0.0,0.22,0.0,0.0,0.52,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,196.43333333,9.0,21.507383333000003,0,0.0,0.48,0.25,0.0,0.7,4
63.70399999999999,170.81,33.048,0,0.26,194.29,3.0,True,1,False,0.0,116.03333333,20.0,61.997791667,2,0.0,3.78,5.5,0.0,12.43,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,65.8,24.0,34.218066666999995,0,0.0,4.91,6.38,0.0,11.17,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,122.2,25.0,35.446741667,2,0.0,1.91,1.0,0.0,4.17,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,84.533333333,25.0,37.210625,1,0.0,5.09,2.0,0.0,4.48,4
0.381,3.32,0.726,0,2.52,10.49,3.0,True,0,False,0.0,145.96666667,25.0,71.123258333,3,0.0,7.04,4.5,0.0,5.0,3
29.563,37.419999999999995,15.922,0,2.39,448.32,3.0,True,1,False,0.0,5.4333333333,5.0,140.83895,2,0.0,1.13,1.13,0.0,2.35,4
0.304,0.0,0.627,0,0.0,0.0,4.0,False,0,True,0.0,50.2,10.0,60.201266667,1,0.0,3.35,1.63,0.0,4.0,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,120.43333333,20.0,88.741425,2,0.0,0.78,0.75,0.0,0.39,5
31.839,347.23,138.924,0,46.29,79.39,3.0,True,1,False,0.0,52.133333333,21.0,66.7579,2,1.42,4.65,5.38,0.0,3.09,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,68.2,21.0,36.864983333000005,0,0.0,0.09,0.0,0.0,0.09,6
17.762999999999995,21.0,0.03,0,12.39,28.84,3.0,True,0,False,0.0,11.666666667,10.0,118.26468333,2,0.0,2.57,2.88,0.0,1.48,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,107.93333333,25.0,56.828433333,1,0.0,3.35,2.88,0.0,4.91,6
17.369,35.22,12.432,0,0.68,84.8,3.0,True,1,False,0.0,81.56666666699999,25.0,43.49145,1,0.0,5.65,0.88,0.0,3.13,3
42.487,208.16,4.3260000000000005,1,11.97,63.23,3.0,True,0,False,0.03,154.43333333,25.0,74.962108333,3,0.0,3.48,2.38,0.26,3.78,4
